1	431.589
2	431.62
3	431.644
4	431.72
5	431.764
6	431.778
7	431.783
8	431.795
9	431.855
10	431.945
11	431.949
12	431.981
13	432.026
14	432.035
15	432.063
16	432.145
17	481.099
18	481.125
19	481.545
20	536.172
21	536.243
22	536.396
23	536.477
24	536.598
25	536.617
26	536.646
27	536.663
28	536.68
29	536.724
30	536.825
31	536.836
32	536.927
33	616.59
34	616.621
35	616.841
36	617.254
37	617.364
38	617.379
39	617.493
40	617.624
