1	59800.7
2	63990.6
3	65217.4
4	65217.4
5	66213.5
6	67970
7	68185.1
8	68191.6
9	71142.7
10	71292.5
11	71392.7
12	71435.8
13	74716.6
14	75004
15	75007.9
16	75011.9
17	76581.7
18	78681.2
19	78956.1
20	78969.3
21	80683.6
22	80711
23	80715.6
24	83085.3
25	85305.9
26	85377.6
27	85403.2
28	88011.6
29	90524.6
30	90541.9
31	90622.6
32	93571.3
33	96436.6
34	96462.7
35	96462.7
36	99803.7
37	102683
38	103092
39	103107
40	103107
