1	424.307
2	431.29
3	431.423
4	431.465
5	431.503
6	431.532
7	431.551
8	431.649
9	431.68
10	431.811
11	432.471
12	432.573
13	432.711
14	432.78
15	432.804
16	432.897
17	432.923
18	433.02
19	433.163
20	433.306
21	466.204
22	481.944
23	488.557
24	528.931
25	531.995
26	535.638
27	535.702
28	535.743
29	536.435
30	537.431
31	579.581
32	614.163
33	616.232
34	616.246
35	616.7
36	616.875
37	617.744
38	618.606
39	659.011
40	665.927
