1	60371.9
2	60397.6
3	61960.8
4	61977
5	64881.1
6	64881.1
7	66414.5
8	68175.3
9	69555.9
10	69569.5
11	71417.8
12	71421.4
13	74968.4
14	74972.4
15	74984.2
16	74988.2
17	76709.6
18	78903.6
19	78916.7
20	78934.2
21	83274.8
22	83289.5
23	83304.1
24	83323.6
25	85449.3
26	85459.6
27	88175.2
28	88224.4
29	90622.6
30	93688.3
31	93700.6
32	93719.1
33	96436.6
34	99964.9
35	99971.9
36	100000
37	107119
38	107119
39	107127
40	107143
