1	7113.56
2	7332.12
3	7541.78
4	7859.45
5	7906.9
6	8222
7	8707.61
8	8775.29
9	8850.65
10	8900.04
11	8902.46
12	8992.62
13	9140.11
14	9896.15
15	10059.5
16	10157.3
17	10542.6
18	11342.4
19	12100.5
20	13303.8
21	13595.9
22	13934.6
23	13934.6
24	13934.6
25	13934.6
26	13934.6
27	13934.6
28	14083.8
29	14327.5
30	14327.5
31	14327.5
32	14327.5
33	14600.8
34	14601
35	14602.8
36	14602.8
37	14602.8
38	14602.8
39	17756.6
40	17756.6
