1	421.042
2	424.134
3	431.525
4	431.614
5	431.655
6	431.705
7	431.74
8	431.766
9	431.766
10	431.803
11	431.814
12	431.826
13	431.846
14	431.851
15	431.855
16	431.934
17	432.301
18	432.389
19	432.394
20	432.399
21	472.53
22	482.554
23	487.754
24	525.763
25	535.662
26	536.437
27	536.495
28	536.608
29	536.81
30	537.515
31	577.782
32	613.539
33	617.22
34	617.285
35	617.301
36	617.345
37	618.176
38	618.328
39	650.234
40	676.864
